filepath,testclass,testname,line number,assert string
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_display,975,"self.assertNotContains(response, 'Parent object')"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_display,979,"self.assertEqual(list_display, ['name', 'age'])"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_display,980,"self.assertEqual(list_display_links, ['name'])"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_display,986,"self.assertContains(response, 'Parent object')"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_display,992,"self.assertEqual(list_display, ('parent', 'name', 'age'))"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_display,993,"self.assertEqual(list_display_links, ['parent'])"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_display,1000,"self.assertContains(response, 'Parent object')"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_display_links,1043,"self.assertContains(response, '<a href=""%s"">%s</a>' % (link, i))"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_display_links,1047,"self.assertEqual(list_display, ('parent', 'name', 'age'))"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_display_links,1048,"self.assertEqual(list_display_links, ['age'])"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_filter,1648,"self.assertEqual(response.context_data['cl'].list_filter, ['name', 'age'])"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_list_filter,1654,"self.assertEqual(response.context_data['cl'].list_filter, ('parent', 'name', 'age'))"
tests\admin_changelist\tests.py,ChangeListTests,test_dynamic_search_fields,1663,"self.assertEqual(response.context_data['cl'].search_fields, ('name', 'age'))"
tests\admin_changelist\tests.py,ChangeListTests,test_get_edited_object_ids,1267,"self.assertEqual(sorted(pks), sorted([str(a.pk), str(b.pk), str(c.pk)]))"
tests\admin_changelist\tests.py,ChangeListTests,test_get_list_editable_queryset,1287,"self.assertEqual(queryset.count(), 1)"
tests\admin_changelist\tests.py,ChangeListTests,test_get_list_editable_queryset,1292,"self.assertEqual(queryset.count(), 2)"
tests\admin_changelist\tests.py,ChangeListTests,test_get_list_editable_queryset_with_regex_chars_in_prefix,1312,"self.assertEqual(queryset.count(), 1)"
tests\admin_changelist\tests.py,ChangeListTests,test_get_select_related_custom_method,194,"self.assertEqual(cl.queryset.query.select_related, {'player': {}, 'band': {}})"
tests\admin_changelist\tests.py,ChangeListTests,test_link_field_display_links,1068,"self.assertContains(response, '<a href=""/admin/admin_changelist/genre/%s/change/"">documents/blues_history.txt</a>' % g.pk)"
tests\admin_changelist\tests.py,ChangeListTests,test_link_field_display_links,1073,"self.assertContains(response, '<a href=""/admin/admin_changelist/genre/%s/change/"">http://blues_history.com</a>' % g.pk)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_display_related_field,1777,"self.assertContains(response, parent.name)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_display_related_field,1778,"self.assertContains(response, child.name)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_display_related_field_null,1786,"self.assertContains(response, '<td class=""field-parent__name"">-</td>')"
tests\admin_changelist\tests.py,ChangeListTests,test_list_display_related_field_null,1787,"self.assertContains(response, '<td class=""field-parent__parent__name"">-</td>')"
tests\admin_changelist\tests.py,ChangeListTests,test_list_display_related_field_ordering,1804,"self.assertContains(response, parent_a.name)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_display_related_field_ordering,1805,"self.assertNotContains(response, parent_z.name)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_display_related_field_ordering,1812,"self.assertNotContains(response, parent_a.name)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_display_related_field_ordering,1813,"self.assertContains(response, parent_z.name)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_display_related_field_ordering_fields,1823,"self.assertEqual(cl.get_ordering_field_columns(), {2: 'asc'})"
tests\admin_changelist\tests.py,ChangeListTests,test_list_editable_atomicity,483,self.assertRaises(DatabaseError)
tests\admin_changelist\tests.py,ChangeListTests,test_list_editable_atomicity,487,"self.assertEqual(a.load, 4)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_editable_atomicity,488,"self.assertEqual(a.speed, 1)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_editable_atomicity,490,"self.assertEqual(b.load, 2)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_editable_atomicity,491,"self.assertEqual(b.speed, 2)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_editable_atomicity,497,self.assertRaises(DatabaseError)
tests\admin_changelist\tests.py,ChangeListTests,test_list_editable_atomicity,501,"self.assertEqual(a.load, 4)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_editable_atomicity,502,"self.assertEqual(a.speed, 1)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_editable_atomicity,504,"self.assertEqual(b.load, 2)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_editable_atomicity,505,"self.assertEqual(b.speed, 2)"
tests\admin_changelist\tests.py,ChangeListTests,test_list_editable_error_title,1354,"self.assertContains(response, 'Error: Select swallow to change')"
tests\admin_changelist\tests.py,ChangeListTests,test_many_search_terms,208,"self.assertEqual(object_count, 1)"
tests\admin_changelist\tests.py,ChangeListTests,test_many_search_terms,209,"self.assertEqual(context.captured_queries[0]['sql'].count('JOIN'), 1)"
tests\admin_changelist\tests.py,ChangeListTests,test_multiple_search_fields,751,"self.assertEqual(concert_changelist.queryset.count(), result_count)"
tests\admin_changelist\tests.py,ChangeListTests,test_multiple_search_fields,756,"self.assertEqual(group_changelist.queryset.count(), result_count)"
tests\admin_changelist\tests.py,ChangeListTests,test_multiple_search_fields,770,"self.assertEqual(group_changelist.queryset.count(), result_count)"
tests\admin_changelist\tests.py,ChangeListTests,test_multiuser_edit,1224,"self.assertContains(response, '1 swallow was changed successfully.')"
tests\admin_changelist\tests.py,ChangeListTests,test_multiuser_edit,1225,"self.assertContains(response, a.origin)"
tests\admin_changelist\tests.py,ChangeListTests,test_multiuser_edit,1227,"self.assertEqual(a.load, float(data['form-2-load']))"
tests\admin_changelist\tests.py,ChangeListTests,test_multiuser_edit,1228,"self.assertEqual(a.speed, float(data['form-2-speed']))"
tests\admin_changelist\tests.py,ChangeListTests,test_multiuser_edit,1230,"self.assertEqual(b.load, 2)"
tests\admin_changelist\tests.py,ChangeListTests,test_multiuser_edit,1231,"self.assertEqual(b.speed, 2)"
tests\admin_changelist\tests.py,ChangeListTests,test_multiuser_edit,1233,"self.assertEqual(c.load, float(data['form-1-load']))"
tests\admin_changelist\tests.py,ChangeListTests,test_multiuser_edit,1234,"self.assertEqual(c.speed, float(data['form-1-speed']))"
tests\admin_changelist\tests.py,ChangeListTests,test_multiuser_edit,1236,"self.assertEqual(d.load, float(data['form-0-load']))"
tests\admin_changelist\tests.py,ChangeListTests,test_multiuser_edit,1237,"self.assertEqual(d.speed, float(data['form-0-speed']))"
tests\admin_changelist\tests.py,ChangeListTests,test_multiuser_edit,1239,"self.assertEqual(len(Swallow.objects.all()), 4)"
tests\admin_changelist\tests.py,ChangeListTests,test_no_clear_all_filters_link,1151,"self.assertNotContains(response, link)"
tests\admin_changelist\tests.py,ChangeListTests,test_no_distinct_for_m2m_in_list_filter_without_params,914,"self.assertIs(cl.queryset.query.distinct, False)"
tests\admin_changelist\tests.py,ChangeListTests,test_no_distinct_for_m2m_in_list_filter_without_params,920,"self.assertIs(cl.queryset.query.distinct, True)"
tests\admin_changelist\tests.py,ChangeListTests,test_no_list_display_links,1058,"self.assertNotContains(response, '<a href=""%s"">' % link)"
tests\admin_changelist\tests.py,ChangeListTests,test_object_tools_displayed_no_add_permission,1710,self.assertFalse(m.has_add_permission(request))
tests\admin_changelist\tests.py,ChangeListTests,test_object_tools_displayed_no_add_permission,1712,"self.assertIn('<ul class=""object-tools"">', response.rendered_content)"
tests\admin_changelist\tests.py,ChangeListTests,test_object_tools_displayed_no_add_permission,1714,"self.assertNotIn('Add event', response.rendered_content)"
tests\admin_changelist\tests.py,ChangeListTests,test_ordering_from_model_meta,1410,"self.assertQuerySetEqual(queryset, [(1.0, 2.0), (1.0, 5.0), (2.0, 4.0)], lambda s: (s.speed, s.load))"
tests\admin_changelist\tests.py,ChangeListTests,test_pagination,938,"self.assertEqual(cl.queryset.count(), 60)"
tests\admin_changelist\tests.py,ChangeListTests,test_pagination,939,"self.assertEqual(cl.paginator.count, 60)"
tests\admin_changelist\tests.py,ChangeListTests,test_pagination,940,"self.assertEqual(list(cl.paginator.page_range), [1, 2, 3, 4, 5, 6])"
tests\admin_changelist\tests.py,ChangeListTests,test_pagination,945,"self.assertEqual(cl.queryset.count(), 30)"
tests\admin_changelist\tests.py,ChangeListTests,test_pagination,946,"self.assertEqual(cl.paginator.count, 30)"
tests\admin_changelist\tests.py,ChangeListTests,test_pagination,947,"self.assertEqual(list(cl.paginator.page_range), [1, 2, 3])"
tests\admin_changelist\tests.py,ChangeListTests,test_pagination_page_range,1700,"self.assertEqual(list(pagination(cl)['page_range']), expected)"
tests\admin_changelist\tests.py,ChangeListTests,test_pk_in_search_fields,782,"self.assertEqual(cl.queryset.count(), 1)"
tests\admin_changelist\tests.py,ChangeListTests,test_pk_in_search_fields,787,"self.assertEqual(cl.queryset.count(), 0)"
tests\admin_changelist\tests.py,ChangeListTests,test_related_field_multiple_search_terms,225,"self.assertEqual(cl.queryset.count(), 0)"
tests\admin_changelist\tests.py,ChangeListTests,test_related_field_multiple_search_terms,230,"self.assertEqual(cl.queryset.count(), 1)"
tests\admin_changelist\tests.py,ChangeListTests,test_repr,115,"self.assertEqual(repr(cl), '<ChangeList: model=Child model_admin=ChildAdmin>')"
tests\admin_changelist\tests.py,ChangeListTests,test_result_list_editable,457,self.assertRaises(IncorrectLookupParameters)
tests\admin_changelist\tests.py,ChangeListTests,test_result_list_editable_html,427,"self.assertInHTML(hiddenfields_div, table_output, msg_prefix='Failed to find hidden fields')"
tests\admin_changelist\tests.py,ChangeListTests,test_result_list_editable_html,436,"self.assertInHTML('<td class=""field-name"">%s</td>' % editable_name_field, table_output, msg_prefix='Failed to find ""name"" list_editable field')"
tests\admin_changelist\tests.py,ChangeListTests,test_result_list_empty_changelist_value,252,"self.assertNotEqual(table_output.find(row_html), -1, 'Failed to find expected row element: %s' % table_output)"
tests\admin_changelist\tests.py,ChangeListTests,test_result_list_empty_changelist_value_blank_string,274,"self.assertInHTML(row_html, table_output)"
tests\admin_changelist\tests.py,ChangeListTests,test_result_list_html,356,"self.assertNotEqual(table_output.find(row_html), -1, 'Failed to find expected row element: %s' % table_output)"
tests\admin_changelist\tests.py,ChangeListTests,test_result_list_html,361,"self.assertInHTML('<input type=""checkbox"" id=""action-toggle"" aria-label=""Select all objects on this page for an action"">', table_output)"
tests\admin_changelist\tests.py,ChangeListTests,test_result_list_set_empty_value_display_in_model_admin,326,"self.assertNotEqual(table_output.find(row_html), -1, 'Failed to find expected row element: %s' % table_output)"
tests\admin_changelist\tests.py,ChangeListTests,test_result_list_set_empty_value_display_on_admin_site,297,"self.assertNotEqual(table_output.find(row_html), -1, 'Failed to find expected row element: %s' % table_output)"
tests\admin_changelist\tests.py,ChangeListTests,test_search_bar_total_link_preserves_options,1765,"self.assertContains(response, f'0 results (<a href=""{href}"">1 total</a>)')"
tests\admin_changelist\tests.py,ChangeListTests,test_search_help_text,1723,self.assertIsNone(response.context_data['cl'].search_help_text)
tests\admin_changelist\tests.py,ChangeListTests,test_search_help_text,1724,"self.assertNotContains(response, '<div class=""help id=""searchbar_helptext"">')"
tests\admin_changelist\tests.py,ChangeListTests,test_search_help_text,1729,"self.assertEqual(response.context_data['cl'].search_help_text, 'Search help text')"
tests\admin_changelist\tests.py,ChangeListTests,test_search_help_text,1732,"self.assertContains(response, '<div class=""help"" id=""searchbar_helptext"">Search help text</div>')"
tests\admin_changelist\tests.py,ChangeListTests,test_search_help_text,1735,"self.assertContains(response, '<input type=""text"" size=""40"" name=""q"" value="""" id=""searchbar"" aria-describedby=""searchbar_helptext"">')"
tests\admin_changelist\tests.py,ChangeListTests,test_search_role,1746,"self.assertContains(response, '<form id=""changelist-search"" method=""get"" role=""search"">')"
tests\admin_changelist\tests.py,ChangeListTests,test_search_with_exact_lookup_for_non_string_field,878,self.assertNumQueries(3)
tests\admin_changelist\tests.py,ChangeListTests,test_search_with_exact_lookup_for_non_string_field,880,"self.assertCountEqual(cl.queryset, expected_result)"
tests\admin_changelist\tests.py,ChangeListTests,test_search_with_exact_lookup_relationship_field,890,"self.assertCountEqual(cl.queryset, [grandchild])"
tests\admin_changelist\tests.py,ChangeListTests,test_search_with_exact_lookup_relationship_field,902,"self.assertCountEqual(cl.queryset, expected_result)"
tests\admin_changelist\tests.py,ChangeListTests,test_select_related_as_empty_tuple,181,"self.assertIs(cl.queryset.query.select_related, False)"
tests\admin_changelist\tests.py,ChangeListTests,test_select_related_as_tuple,173,"self.assertEqual(cl.queryset.query.select_related, {'player': {}})"
tests\admin_changelist\tests.py,ChangeListTests,test_select_related_preserved,152,"self.assertEqual(cl.queryset.query.select_related, {'parent': {}})"
tests\admin_changelist\tests.py,ChangeListTests,test_select_related_preserved_when_multi_valued_in_search_fields,164,"self.assertEqual(cl.queryset.count(), 1)"
